Date,7936.T,4578.T,8591.T,2502.T,6723.T,5803.T,6752.T,7974.T,6981.T,5108.T,8309.T,4307.T,8015.T,1306.T,8630.T,6861.T,6326.T,4689.T,7751.T,2802.T,6857.T,4452.T,1928.T,7270.T,8729.T,8113.T,5802.T,9101.T,6273.T,4063.T,9022.T,8053.T,7011.T,6367.T,8031.T,8035.T,9984.T,4519.T,7741.T,7203.T,8725.T,9020.T,8604.T,4507.T,8411.T,9433.T,8801.T,6178.T,3407.T,8058.T,5401.T,5020.T,6920.T,4188.T,2503.T,7309.T,8766.T,3382.T,8308.T,9202.T,1925.T,8830.T,4543.T,8306.T,4503.T,7267.T,8316.T,6701.T,9434.T,8750.T,9104.T,4568.T,9021.T,6098.T,9735.T,8001.T,4502.T,6301.T,8697.T,8267.T,6762.T,7733.T,6146.T,7269.T,6902.T,4901.T,8002.T,4661.T,6501.T,6702.T,9432.T,8802.T,6503.T,6758.T,7182.T,7832.T,2914.T,6954.T,6971.T,9983.T
2026-01-19,4117.43603515625,8791.55859375,4772.94287109375,1648.1202392578125,2322.5,2868.1083984375,2333.373046875,10381.685546875,3400.916015625,3434.42822265625,1260.325439453125,6007.14208984375,5787.455078125,376.7616271972656,5631.3623046875,61096.359375,2427.839599609375,403.8978271484375,4579.3154296875,3633.646240234375,22129.87890625,3050.205078125,3473.1533203125,3433.988037109375,164.70147705078125,912.5877075195312,1668.9873046875,5053.47265625,64680.23046875,5650.7978515625,4233.89013671875,1537.442138671875,4866.1396484375,19686.12890625,5053.2109375,41789.2265625,3976.449951171875,8154.95068359375,25037.994140625,3569.845458984375,3944.126953125,3887.259033203125,1448.26416015625,2809.7919921875,6778.07861328125,2640.631591796875,1819.044921875,1829.520263671875,1503.623779296875,4078.6923828125,655.6529541015625,1210.4827880859375,36854.21875,995.7976684570312,2398.21240234375,17038.47265625,5968.248046875,2283.921875,1781.7069091796875,2988.43115234375,5322.26220703125,4194.3603515625,2141.32421875,2897.529296875,2196.671875,1584.503662109375,5585.599609375,5965.9228515625,213.2196807861328,1377.353271484375,4678.1103515625,3226.474609375,3092.7548828125,9345.046875,5827.712890625,2085.5146484375,5018.568359375,5526.57861328125,1756.5657958984375,2250.081298828125,1994.419189453125,1954.4117431640625,62067.2265625,2301.564697265625,2202.322021484375,3355.549560546875,5145.0390625,2808.1962890625,5189.1201171875,4515.08984375,155.56333923339844,3955.277587890625,5071.32177734375,3765.27587890625,2468.77587890625,4061.86865234375,5653.47314453125,6532.78076171875,2255.202880859375,62005.48046875
2026-01-20,4010.91650390625,8871.8154296875,4776.890625,1672.212646484375,2356.0,2800.096435546875,2272.333984375,10244.3740234375,3275.102783203125,3428.5322265625,1251.0205078125,5975.4580078125,5737.95556640625,373.2294921875,5595.80224609375,60419.5,2406.542724609375,397.32476806640625,4588.146484375,3702.28076171875,21455.794921875,3106.525634765625,3451.061767578125,3382.179931640625,163.92181396484375,931.2684326171875,1631.156982421875,5040.72607421875,64283.41796875,5497.1357421875,4272.7421875,1543.1153564453125,4799.32958984375,19542.43359375,5068.07373046875,40699.4140625,3845.632568359375,8169.81787109375,24903.833984375,3489.048583984375,3976.47998046875,3966.4091796875,1414.914306640625,2888.927001953125,6748.419921875,2660.337890625,1796.288330078125,1845.7979736328125,1472.072265625,4050.959716796875,657.1228637695312,1195.1663818359375,35888.04296875,979.7745361328125,2469.749267578125,16771.2421875,5894.37158203125,2318.52685546875,1764.8421630859375,3028.53759765625,5298.73828125,4153.57080078125,2138.841796875,2878.88623046875,2204.059814453125,1579.63427734375,5509.75927734375,5862.49609375,212.9255828857422,1371.479736328125,4693.8486328125,3177.14013671875,3127.1845703125,8756.177734375,5822.7548828125,2056.329345703125,4975.32177734375,5528.54931640625,1745.7742919921875,2382.175048828125,1961.73193359375,1877.941162109375,59660.90625,2271.443359375,2184.153564453125,3275.49072265625,5067.81884765625,2833.12255859375,5167.24609375,4338.99755859375,157.52999877929688,3923.4443359375,4943.046875,3721.447265625,2464.88818359375,4088.533203125,5690.6220703125,6478.31591796875,2270.036376953125,62712.125
2026-01-21,3966.118408203125,8875.779296875,4677.20751953125,1637.30322265625,2406.0,2974.273193359375,2250.002685546875,9984.4638671875,3269.158935546875,3432.462890625,1214.2906494140625,5858.6220703125,5743.8955078125,369.79547119140625,5463.43896484375,59244.953125,2355.529296875,392.51763916015625,4552.82275390625,3642.5986328125,21740.408203125,3055.639404296875,3419.365478515625,3376.31494140625,154.46853637695312,933.6405639648438,1654.15185546875,4978.955078125,62993.78125,5441.619140625,4201.01513671875,1541.882080078125,4781.380859375,19473.064453125,5043.302734375,40828.2109375,3869.59912109375,8241.1787109375,24759.73828125,3499.88720703125,3877.460205078125,3948.600341796875,1372.7366943359375,2870.132568359375,6482.47705078125,2630.285888671875,1762.1534423828125,1792.0321044921875,1472.5653076171875,4007.379638671875,656.3389282226562,1216.41162109375,36455.796875,980.8558349609375,2441.134521484375,16795.984375,5731.8427734375,2235.969482421875,1714.744140625,2978.64892578125,5249.73046875,4082.93505859375,2136.359375,2778.3115234375,2179.92578125,1565.5130615234375,5313.755859375,5774.9814453125,211.06298828125,1318.6175537109375,4657.45458984375,3138.6591796875,3108.494140625,8436.7919921875,5779.1240234375,2027.638671875,4888.82861328125,5451.6953125,1724.191162109375,2334.820556640625,1959.255615234375,1842.1568603515625,58238.984375,2255.148193359375,2163.038818359375,3204.327392578125,5044.05908203125,2794.736083984375,5151.337890625,4335.04052734375,154.6783447265625,3899.5693359375,4925.14794921875,3686.58349609375,2408.5146484375,4049.0302734375,5613.3916015625,6477.32568359375,2259.158447265625,61876.09765625
2026-01-22,4033.813232421875,9043.2275390625,4655.49462890625,1623.5361328125,2517.5,3013.255615234375,2286.725341796875,9758.8818359375,3302.84130859375,3485.52685546875,1217.71875,5798.22412109375,5639.947265625,372.9351501464844,5445.65869140625,59035.921875,2365.434814453125,392.7138366699219,4584.2216796875,3640.609130859375,22818.939453125,3034.395751953125,3452.022216796875,3410.52783203125,153.98126220703125,923.16357421875,1658.8497314453125,4989.740234375,61406.53515625,5602.220703125,4209.98095703125,1553.47509765625,4683.6591796875,19359.099609375,5085.908203125,42106.26171875,4318.9716796875,8325.423828125,24943.5859375,3531.417724609375,3877.460205078125,3925.8447265625,1386.468994140625,2992.29736328125,6533.8857421875,2611.072265625,1815.0872802734375,1783.1533203125,1486.862060546875,4043.035888671875,666.6279296875,1237.1627197265625,38577.40625,1001.69580078125,2446.561279296875,16934.548828125,5723.96240234375,2205.3193359375,1731.11279296875,2996.2568359375,5292.857421875,4130.6884765625,2162.17626953125,2764.57470703125,2211.447509765625,1596.1903076171875,5326.560546875,5668.5712890625,210.18067932128906,1307.849365234375,4672.208984375,3097.21826171875,3118.331298828125,8482.703125,5751.35888671875,2037.037353515625,4940.92138671875,5567.96142578125,1730.5679931640625,2205.7177734375,1975.10400390625,1847.549072265625,68182.46875,2244.778564453125,2186.11767578125,3181.5947265625,5077.71875,2775.293701171875,5233.8623046875,4288.5439453125,153.59666442871094,3909.517333984375,4951.001953125,3616.856201171875,2433.785400390625,4017.42822265625,5553.7578125,6515.9462890625,2310.087158203125,60562.3359375
2026-01-23,3971.095947265625,9256.25390625,4723.5947265625,1619.6026611328125,2513.5,2970.126220703125,2277.79296875,10200.23828125,3300.85986328125,3483.5615234375,1235.593994140625,5871.494140625,5700.33642578125,374.1125183105469,5462.451171875,59215.08984375,2351.072021484375,398.3058166503906,4555.7666015625,3534.176025390625,23498.015625,3035.3837890625,3433.772705078125,3334.281982421875,152.1295928955078,922.8670654296875,1662.805908203125,4923.06689453125,62577.12890625,5582.3935546875,4244.8486328125,1550.5152587890625,4587.931640625,19577.119140625,5097.79833984375,41333.48828125,4268.04296875,8675.2900390625,25281.466796875,3570.830810546875,3901.969970703125,3918.919189453125,1397.7490234375,3115.946044921875,6654.49951171875,2627.330078125,1793.8148193359375,1805.843505859375,1504.6097412109375,3992.522705078125,658.396728515625,1242.103515625,36346.23046875,1006.119384765625,2422.880126953125,17003.83203125,5772.228515625,2194.443603515625,1802.539794921875,2980.60546875,5233.0673828125,4178.4423828125,2144.302978515625,2782.236572265625,2228.193603515625,1573.791015625,5457.5576171875,5802.8271484375,210.37677001953125,1324.4912109375,4650.5693359375,3091.298095703125,3111.4453125,8571.5322265625,5786.06494140625,2018.239990234375,5028.3974609375,5591.60888671875,1729.5869140625,2233.13330078125,1981.047119140625,1863.7254638671875,67565.9765625,2234.408935546875,2170.8955078125,3202.3505859375,5074.7490234375,2786.759765625,5268.662109375,4333.0615234375,154.875,3909.517333984375,4938.0751953125,3599.92236328125,2468.77587890625,4055.943359375,5521.49658203125,6510.00439453125,2309.09814453125,60213.9921875
2026-01-26,3896.4326171875,9374.162109375,4579.49853515625,1626.4862060546875,2355.0,2979.24951171875,2171.098876953125,10214.9501953125,3149.289794921875,3421.653564453125,1219.677734375,5777.43115234375,5520.1591796875,365.870849609375,5299.466796875,58120.17578125,2319.374267578125,392.81195068359375,4409.56591796875,3481.45703125,23542.955078125,3062.55615234375,3380.945556640625,3188.63330078125,149.59571838378906,928.9951782226562,1618.7940673828125,4836.783203125,61644.625,5401.96435546875,4283.70068359375,1494.2763671875,4546.05126953125,19150.990234375,4924.40380859375,40709.32421875,4059.334228515625,8615.822265625,24675.267578125,3425.987548828125,3823.53857421875,3925.8447265625,1358.513916015625,3078.35693359375,6448.86328125,2611.072265625,1766.6058349609375,1750.5977783203125,1463.69140625,3872.677734375,642.2283325195312,1222.340576171875,35559.34375,988.9165649414062,2436.694091796875,17191.8828125,5592.95458984375,2170.71435546875,1765.3382568359375,2984.518310546875,5180.13916015625,4169.48828125,2109.54931640625,2678.71826171875,2189.7763671875,1504.1585693359375,5305.87646484375,5580.06201171875,209.29840087890625,1302.9547119140625,4610.24072265625,3078.47119140625,3107.510498046875,8351.9541015625,5756.31689453125,1960.364013671875,5001.859375,5472.38671875,1699.1744384765625,2231.637939453125,1900.814697265625,1810.2940673828125,66124.171875,2155.402099609375,2095.76611328125,3135.140869140625,4865.8583984375,2817.169677734375,5077.76123046875,3993.737548828125,154.28500366210938,3862.76220703125,4838.63720703125,3532.187255859375,2399.281005859375,4016.440673828125,5459.90771484375,6331.7568359375,2252.236083984375,59218.71875
2026-01-27,3840.683837890625,9060.0712890625,4593.31591796875,1602.8853759765625,2390.0,3047.261474609375,2171.098876953125,10175.71875,3197.831787109375,3436.3935546875,1228.7376708984375,5781.3916015625,5600.34765625,366.95013427734375,5264.89404296875,58617.86328125,2327.298828125,390.1631164550781,4426.24658203125,3448.6318359375,24921.078125,3052.67529296875,3388.629638671875,3174.9482421875,149.4982452392578,926.42529296875,1651.4320068359375,4883.84716796875,62408.484375,5428.7314453125,4247.8369140625,1536.7021484375,4537.07666015625,18848.736328125,4969.98193359375,41739.6875,4045.353759765625,8565.275390625,24968.4296875,3408.251708984375,3842.166015625,3880.33349609375,1364.399169921875,3115.946044921875,6507.19287109375,2580.03515625,1720.597900390625,1761.94287109375,1475.0302734375,3969.742431640625,634.7810668945312,1229.257568359375,36754.61328125,986.9505615234375,2433.734130859375,17172.087890625,5553.5537109375,2149.457275390625,1777.24267578125,2934.629638671875,5166.4169921875,4219.23193359375,2066.851806640625,2719.438720703125,2166.627685546875,1495.880615234375,5348.22900390625,5655.64306640625,207.3377685546875,1300.996826171875,4658.43798828125,3003.482666015625,3071.113525390625,8493.6826171875,5726.568359375,1951.9547119140625,5042.15771484375,5597.5205078125,1702.608154296875,2197.24365234375,1915.1773681640625,1817.6470947265625,68540.4375,2080.345703125,2087.909423828125,3087.698486328125,5025.2490234375,2751.86279296875,5064.8359375,4043.20166015625,152.6133270263672,3858.782958984375,4858.52490234375,3476.405517578125,2424.5517578125,3958.174072265625,5449.154296875,6280.26318359375,2297.2314453125,58890.27734375
2026-01-28,3700.31689453125,9024.40234375,4561.7333984375,1570.434326171875,2589.0,3329.26171875,2118.0,9969.751953125,3157.215087890625,3404.947998046875,1227.2685546875,5721.98388671875,5526.0986328125,363.8104553222656,5133.51904296875,58030.58984375,2276.285400390625,388.4953308105469,4384.0546875,3364.08203125,25505.283203125,3008.211669921875,3340.604736328125,3123.14013671875,148.81605529785156,917.9251098632812,1733.2742919921875,4906.3984375,62577.12890625,4823.00537109375,4213.9658203125,1545.82861328125,4421.40625,18283.869140625,4944.22021484375,43394.21484375,4195.14453125,8372.0068359375,25231.77734375,3297.894775390625,3776.4794921875,3765.565673828125,1363.9088134765625,3044.724365234375,6537.84033203125,2581.020263671875,1708.724853515625,1758.9832763671875,1443.9718017578125,4048.978759765625,626.6478881835938,1216.41162109375,39065.47265625,976.6288452148438,2336.54248046875,16993.93359375,5497.40771484375,2144.513671875,1741.033203125,2895.501220703125,5095.84521484375,4192.37060546875,2007.274169921875,2698.342529296875,2100.136474609375,1460.8209228515625,5265.494140625,5649.67626953125,206.8476104736328,1288.270751953125,4706.6357421875,2889.026611328125,3062.26025390625,8442.7802734375,5679.96240234375,1945.029296875,4994.9794921875,5564.02001953125,1696.721923828125,2178.800537109375,1915.672607421875,1784.803955078125,70081.671875,2031.9542236328125,2058.93798828125,3029.38427734375,5012.37890625,2725.939453125,5057.8759765625,3999.673095703125,152.02334594726562,3797.106201171875,4776.98583984375,3390.740478515625,2455.654541015625,3940.39794921875,5387.5654296875,6041.60888671875,2252.236083984375,57994.53125
2026-01-29,3707.285400390625,9071.9619140625,4582.45947265625,1575.8428955078125,2624.5,3229.732177734375,2094.67626953125,9740.2470703125,3105.700927734375,3399.052001953125,1234.859375,5628.9111328125,5511.2490234375,364.88970947265625,5206.61474609375,58508.37109375,2306.4970703125,385.25787353515625,4466.47607421875,3449.62646484375,26823.490234375,3015.622314453125,3354.3359375,3176.903076171875,148.1338653564453,918.616943359375,1696.1856689453125,4978.955078125,59650.6484375,4865.63427734375,4229.9052734375,1549.0352783203125,4515.13916015625,18140.17578125,5022.49560546875,40947.09765625,4259.0556640625,8235.2314453125,25326.185546875,3397.4130859375,3814.71484375,3797.225830078125,1395.7872314453125,3082.3134765625,6597.15869140625,2551.95361328125,1712.187744140625,1811.7626953125,1465.6634521484375,4018.274658203125,634.193115234375,1253.4671630859375,37312.40625,986.9505615234375,2326.675537109375,16929.6015625,5566.35888671875,2151.928955078125,1745.4974365234375,2877.404296875,5083.10302734375,4229.1806640625,1983.939453125,2724.3447265625,2095.70361328125,1492.4720458984375,5339.36474609375,5506.47021484375,203.90664672851562,1318.6175537109375,4764.66943359375,2891.98681640625,3077.99951171875,8146.349609375,5651.20556640625,1939.0933837890625,5064.763671875,5733.49267578125,1645.2169189453125,2108.5166015625,1922.6063232421875,1802.450927734375,66959.421875,2062.5693359375,2079.070556640625,3014.55859375,5077.71875,2737.40576171875,5047.93310546875,4031.330322265625,150.74501037597656,3838.88720703125,4784.94091796875,3418.63134765625,2597.07470703125,3915.708740234375,5434.490234375,6060.423828125,2244.32470703125,57785.52734375
2026-01-30,3698.32568359375,9156.181640625,4632.79443359375,1585.676513671875,2576.0,3246.320556640625,2101.12744140625,9861.865234375,3106.691650390625,3424.6015625,1253.224365234375,4654.619140625,5549.8583984375,367.34259033203125,5251.0654296875,56179.1875,2347.109619140625,389.0839538574219,4596.9775390625,3501.35107421875,25470.33203125,3056.133544921875,3371.990234375,3252.17138671875,151.5448455810547,928.5009765625,1662.55859375,4973.072265625,59670.48828125,5084.7265625,4290.673828125,1541.388671875,4506.16455078125,18417.654296875,4988.8076171875,40927.28515625,4247.072265625,8722.86328125,25708.787109375,3452.591552734375,3854.9111328125,3851.6416015625,1385.978515625,3139.6865234375,6705.908203125,2568.21142578125,1748.7962646484375,1829.520263671875,1478.481201171875,4057.892822265625,632.9193115234375,1283.1116943359375,36246.625,1002.6788330078125,2360.2236328125,17449.216796875,5641.220703125,2186.03955078125,1775.2586669921875,2939.5205078125,5155.634765625,4272.95458984375,2003.30224609375,2751.81884765625,2111.95703125,1514.38427734375,5389.5966796875,5181.27294921875,204.886962890625,1324.001708984375,4759.75146484375,2798.251220703125,3107.510498046875,8084.46826171875,5611.541015625,1949.9759521484375,5152.23974609375,5841.87646484375,1655.02734375,2108.5166015625,1962.2271728515625,1804.9019775390625,65815.921875,2080.345703125,2104.604736328125,3051.128662109375,5063.85888671875,2701.51171875,5330.30712890625,4237.10107421875,152.31832885742188,3919.465087890625,4802.83984375,3440.545654296875,2663.167724609375,3960.149169921875,5455.99755859375,6207.9736328125,2282.397705078125,58522.02734375
2026-02-02,3775.9755859375,9145.2822265625,4570.61572265625,1625.9945068359375,2453.5,3294.426513671875,2053.4873046875,9708.861328125,3056.168212890625,3429.514892578125,1224.81982421875,4594.22119140625,5510.25927734375,364.301025390625,5270.82080078125,55532.19140625,2322.84130859375,387.4161682128906,4678.41796875,3479.467529296875,24271.962890625,3115.912353515625,3380.817626953125,3262.923828125,150.47280883789062,948.0712280273438,1682.3392333984375,5018.1748046875,59422.48046875,5082.744140625,4311.59423828125,1494.0296630859375,4492.20458984375,18828.91796875,4906.56884765625,39292.5703125,4084.29931640625,8723.8544921875,25654.12890625,3483.13671875,3835.30322265625,3755.672119140625,1279.06298828125,3182.2216796875,6485.44287109375,2624.3740234375,1749.291015625,1813.7357177734375,1441.999755859375,4042.04541015625,634.193115234375,1251.490966796875,31186.638671875,997.7637329101562,2308.421142578125,17365.08984375,5668.80126953125,2204.33056640625,1724.66455078125,3040.276123046875,5166.4169921875,4241.119140625,2033.587646484375,2692.455322265625,2118.35986328125,1520.714599609375,5206.3974609375,5193.20703125,206.7495574951172,1318.6175537109375,4835.490234375,2877.6796875,3091.771240234375,8242.1650390625,5675.00439453125,1959.869384765625,5250.52734375,6121.703125,1604.993896484375,2168.33251953125,1966.6845703125,1827.450927734375,61947.90625,2069.482421875,2114.425537109375,3083.7451171875,4913.37841796875,2751.3642578125,5258.71923828125,4326.13671875,153.59666442871094,3902.5537109375,4783.94677734375,3395.720947265625,2575.20556640625,3943.360595703125,5566.46630859375,5984.173828125,2309.09814453125,59885.55078125
2026-02-03,3781.94873046875,9287.9609375,4727.54248046875,1617.6358642578125,2592.0,3612.9208984375,2130.40625,9886.384765625,3286.99072265625,3489.45751953125,1274.2828369140625,4596.20166015625,5693.40625,375.87860107421875,5463.43896484375,56647.015625,2435.763916015625,384.8654479980469,4725.51611328125,3534.176025390625,25994.6171875,3116.900390625,3422.991943359375,3360.6748046875,150.08299255371094,945.5013427734375,1892.7552490234375,5096.6142578125,63499.71484375,5088.6923828125,4622.41162109375,1561.3682861328125,4634.79833984375,19403.6953125,5099.77978515625,41174.96875,4294.0068359375,8752.59765625,27010.623046875,3541.27099609375,3961.774169921875,3702.24560546875,1330.5589599609375,3309.8271484375,6881.88525390625,2674.624755859375,1772.047607421875,1903.510009765625,1499.6798095703125,4168.82373046875,649.2836303710938,1302.380615234375,31973.52734375,1019.39013671875,2322.235107421875,17662.01171875,5860.88037109375,2228.553955078125,1835.773193359375,3101.903564453125,5221.3056640625,4397.31298828125,2036.070068359375,2828.353515625,2189.7763671875,1536.7835693359375,5462.48193359375,5323.48486328125,209.4944610595703,1372.9481201171875,4918.11474609375,2895.93359375,3142.923828125,8328.0009765625,5814.82177734375,2009.3359375,5326.208984375,6846.8876953125,1638.3494873046875,2177.803466796875,2191.533447265625,1848.5294189453125,66541.796875,2132.194091796875,2028.0023193359375,3101.535888671875,5252.94921875,2689.547119140625,5350.19287109375,4362.740234375,153.69500732421875,4032.87109375,4971.8837890625,3491.346923828125,2719.055419921875,3989.7763671875,5648.5849609375,6369.38671875,2570.6640625,61726.8046875
2026-02-04,3803.85009765625,9328.583984375,4769.98193359375,1625.5028076171875,2574.0,3783.77978515625,2177.550048828125,8800.6484375,3290.953369140625,3562.175048828125,1309.0538330078125,4244.7041015625,6022.08154296875,376.5653991699219,5521.71826171875,54297.91796875,2515.99853515625,371.0326843261719,4762.80224609375,3546.112548828125,25440.373046875,3133.203857421875,3438.684814453125,3450.60546875,151.3499298095703,956.0772094726562,1936.76708984375,5105.43896484375,63837.00390625,5173.94970703125,4606.47265625,1516.4759521484375,4742.49169921875,19200.541015625,5182.0185546875,40322.9375,4201.13623046875,8624.7421875,27254.095703125,3670.34912109375,4001.97021484375,3724.011962890625,1343.80078125,3336.53515625,7169.578125,2709.603271484375,1817.066162109375,1910.4156494140625,1571.656494140625,4295.60205078125,663.3942260742188,1355.24658203125,29687.568359375,1068.541015625,2355.783447265625,17820.37109375,5783.06396484375,2263.158935546875,1913.6484375,3169.39990234375,5302.65869140625,4482.87158203125,2006.2811279296875,2894.094970703125,2213.91015625,1570.3824462890625,5545.21728515625,4695.9638671875,209.8865966796875,1388.6109619140625,5016.47705078125,2868.30615234375,3343.5986328125,7486.6171875,5706.73583984375,2025.165283203125,5394.02734375,7251.8486328125,1578.01513671875,2192.757568359375,2131.606689453125,1823.5294189453125,67754.8984375,2154.41455078125,2019.654541015625,3089.67529296875,5351.94921875,2642.187255859375,5130.4580078125,4020.4482421875,150.84332275390625,4137.32373046875,5352.72998046875,3331.97021484375,2760.36376953125,3873.2431640625,5755.1435546875,6624.87548828125,2525.17431640625,61448.12890625
2026-02-05,3782.9443359375,9394.9697265625,4807.486328125,1674.671142578125,2766.5,3592.185546875,2360.666748046875,8613.31640625,3254.299072265625,3607.3779296875,1312.726806640625,4296.19091796875,6152.759765625,376.3691711425781,5611.60693359375,53103.46484375,2582.365478515625,399.9736022949219,4784.38916015625,3595.84765625,24217.037109375,3226.08349609375,3514.206298828125,3458.425537109375,150.66773986816406,983.5546875,1831.4354248046875,4952.4814453125,63509.63671875,5134.294921875,4627.39306640625,1467.6368408203125,4673.6875,17773.5078125,5076.0,39619.515625,3906.54736328125,9043.9873046875,26772.119140625,3651.6279296875,4049.029296875,3818.9921875,1323.202392578125,3390.940673828125,7030.1806640625,2744.089111328125,1858.6217041015625,1911.4022216796875,1617.01171875,4580.85302734375,653.2032470703125,1340.42431640625,28776.173828125,1034.626953125,2394.7587890625,18102.44921875,5880.5810546875,2283.427490234375,1950.8499755859375,3222.22314453125,5359.5078125,4580.36865234375,2016.707275390625,2825.409912109375,2384.817138671875,1596.67724609375,5567.87060546875,4372.755859375,209.4944610595703,1392.5267333984375,4928.9345703125,2894.94677734375,3424.26220703125,7136.2900390625,5849.5283203125,2011.809326171875,5496.24658203125,7055.7724609375,1604.50341796875,2244.59814453125,2135.073486328125,1822.549072265625,64801.6875,2190.46142578125,2051.081298828125,3083.7451171875,5346.00927734375,2731.921875,5134.43505859375,3901.734130859375,151.9250030517578,4160.2041015625,5327.87060546875,3334.95849609375,2836.176513671875,3957.1865234375,5801.0908203125,6498.12158203125,2551.38037109375,63020.66015625
2026-02-06,3730.18212890625,9258.236328125,4868.67822265625,1698.2718505859375,2957.5,3714.9384765625,2422.201904296875,8278.8662109375,3186.9345703125,3675.18212890625,1324.4803466796875,4180.34521484375,6270.56787109375,381.17681884765625,5737.0556640625,53013.87890625,2633.8740234375,415.17987060546875,4778.50146484375,4077.283447265625,24496.65625,3225.58935546875,3553.438232421875,3266.833984375,150.86265563964844,988.3978271484375,1864.3206787109375,4952.4814453125,64204.0546875,5059.9423828125,4650.3056640625,1516.7225341796875,4804.3154296875,17847.83203125,5128.513671875,40649.87890625,3993.42626953125,8531.5771484375,26280.203125,3724.542236328125,4077.460693359375,3935.738525390625,1343.80078125,3356.319091796875,7263.49853515625,2757.883544921875,1874.452392578125,1950.8634033203125,1671.7337646484375,4677.91748046875,663.1002807617188,1380.4443359375,30071.052734375,1040.0335693359375,2437.680908203125,18236.064453125,5950.517578125,2292.8203125,1997.9720458984375,3247.65673828125,5418.3173828125,4596.28662109375,2030.6087646484375,2896.057373046875,2404.518310546875,1647.805908203125,5821.00048828125,4287.22998046875,209.984619140625,1406.231689453125,4997.7880859375,2830.81201171875,3457.7080078125,7048.458984375,5912.0,2044.9520263671875,5422.53076171875,6967.09521484375,1617.2569580078125,2255.564453125,2142.00732421875,1848.5294189453125,65428.125,2279.343994140625,2122.7734375,2988.860595703125,5600.43994140625,2746.379150390625,5336.27294921875,3871.06640625,149.9583282470703,4205.96435546875,5448.1904296875,3493.33935546875,2854.643798828125,4142.84912109375,5903.7392578125,6507.03369140625,2553.852783203125,63199.80859375
2026-02-09,3881.5,9522.78515625,4966.38720703125,1667.2958984375,3103.0,3641.950439453125,2451.97705078125,8495.6220703125,3238.44873046875,3689.922119140625,1353.129638671875,4182.32568359375,6649.732421875,389.8109130859375,5830.89501953125,55064.36328125,2672.505615234375,416.2590026855469,4815.78759765625,4377.68359375,27317.81640625,3229.541748046875,3570.11181640625,2975.536376953125,149.4982452392578,929.093994140625,2068.802490234375,4943.6572265625,66078.9921875,5227.48388671875,4698.12353515625,1562.1082763671875,4955.8837890625,18382.96875,5314.7890625,40223.86328125,4245.0751953125,9044.978515625,27214.345703125,3674.290283203125,4073.5390625,3885.2802734375,1384.9976806640625,3482.935302734375,7473.0888671875,2503.673583984375,1996.1507568359375,2022.3868408203125,1724.976806640625,4877.9892578125,659.3766479492188,1406.13623046875,31176.677734375,1072.47314453125,2404.6259765625,18320.193359375,6036.21435546875,2307.65087890625,2096.68017578125,3273.090087890625,5463.40478515625,4875.84423828125,2065.362548828125,2901.94482421875,2466.57666015625,1592.2947998046875,5893.88623046875,4483.14404296875,209.1023406982422,1424.8314208984375,4943.68896484375,2912.707275390625,3451.8056640625,7139.2841796875,6062.7255859375,2045.4466552734375,5409.75341796875,7364.17333984375,1694.759765625,2226.6533203125,2248.98388671875,1900.490234375,71821.7890625,2232.927490234375,2099.203369140625,3017.523681640625,5897.4404296875,2744.385009765625,5784.69091796875,3972.962646484375,149.9583282470703,4442.7236328125,5720.6494140625,3441.541748046875,2954.755615234375,4082.607666015625,5996.611328125,6662.50537109375,2640.382080078125,67529.2421875
2026-02-10,3971.095947265625,9766.52734375,5358.21044921875,1655.4954833984375,2982.5,3825.250244140625,2498.62451171875,8758.4736328125,3287.9814453125,3698.76611328125,1386.921142578125,4360.5498046875,6531.92431640625,397.0714416503906,5885.22314453125,56368.30859375,2716.08984375,412.2367248535156,4836.39306640625,4282.19189453125,27637.380859375,3233.0,3626.998291015625,3088.927490234375,152.4219512939453,944.7106323242188,2158.0625,4962.28662109375,68072.96875,5401.96435546875,4699.1201171875,1614.647216796875,5092.49462890625,18586.123046875,5444.58740234375,41115.5234375,4698.4423828125,8941.9013671875,27949.734375,3659.510498046875,4097.068359375,3845.705322265625,1414.914306640625,3456.22705078125,7729.14501953125,2542.1005859375,2069.8623046875,2050.009765625,1711.173095703125,5087.9658203125,670.9395141601562,1443.19189453125,30788.21484375,1116.2174072265625,2466.295654296875,18607.220703125,6168.20751953125,2301.224365234375,2142.31396484375,3262.329833984375,5487.90869140625,5092.72509765625,2097.13720703125,2977.0078125,2493.665771484375,1625.8936767578125,6041.62744140625,4808.3408203125,208.02398681640625,1452.7308349609375,4972.2138671875,2943.7880859375,3385.897705078125,7345.88720703125,6148.00390625,2117.17333984375,5485.43505859375,7320.81982421875,1785.01611328125,2213.194580078125,2297.51953125,1936.2745361328125,74944.0390625,2356.37548828125,2109.51513671875,3014.55859375,6124.15087890625,2765.821533203125,5617.65283203125,4078.81591796875,151.23667907714844,4903.310546875,5781.306640625,3546.1328125,3002.381591796875,4119.14794921875,5909.60498046875,6733.8046875,2685.37744140625,68186.125
